HomeTeam,AwayTeam,FTR,HomeGoals,AwayGoals,StandingDiff,HomeWins,AwayWins,AvgHomeGoals,AvgAwayGoals,AvgHomeShots,AvgAwayShots,AvgHomeShotsOnTarget,AvgAwayShotsOnTarget,AvgHomeCorners,AvgAwayCorners,AvgHomeGoalsConceded,AvgAwayGoalsConceded,AvgHomeShotsConceded,AvgAwayShotsConceded,Year,Day
7,33,0,1,2,11,20.0,0.0,0.8,1.0,9.6,10.6,2.6,4.0,3.0,3.0,1.4,2.0,14.0,16.4,2017,21
9,28,2,5,1,-7,80.0,20.0,2.8,0.4,19.2,10.8,7.6,3.4,6.6,5.4,1.6,1.2,9.6,20.0,2017,21
14,30,0,1,7,15,80.0,80.0,2.0,2.4,12.6,18.4,4.8,7.2,5.2,7.2,1.2,0.6,12.0,9.6,2017,21
16,4,1,1,1,-15,80.0,20.0,2.2,0.8,16.4,8.4,6.6,2.8,7.8,2.6,1.4,1.4,15.0,19.0,2017,21
17,20,2,3,0,-10,40.0,0.0,1.6,0.4,14.2,7.0,5.2,2.0,5.4,2.4,1.2,2.6,7.6,17.2,2017,21
19,10,2,2,0,-10,20.0,60.0,1.0,1.4,15.4,9.4,4.4,3.0,6.6,5.0,0.6,2.0,6.8,20.0,2017,21
26,27,0,0,1,-3,20.0,0.0,0.6,0.4,15.0,10.6,4.2,2.4,7.0,4.2,1.2,1.4,13.2,12.8,2017,21
29,32,2,2,1,-2,60.0,0.0,1.4,0.6,12.2,8.4,4.8,2.0,9.0,4.4,1.0,2.0,9.8,15.6,2017,21
31,18,0,0,5,9,60.0,40.0,1.4,2.0,14.4,17.0,5.0,5.6,6.6,8.0,1.0,1.2,14.8,10.2,2017,21
0,16,2,4,3,-7,100.0,20.0,2.2,1.2,19.0,6.8,7.8,2.8,8.6,4.2,0.2,1.8,10.4,14.4,2017,11
9,7,0,2,3,-15,100.0,20.0,3.6,0.8,20.0,12.0,7.0,3.4,7.0,4.0,1.4,1.0,9.4,17.6,2017,12
11,27,2,1,0,-6,80.0,20.0,2.4,0.6,16.4,12.4,6.4,2.6,5.2,6.0,1.2,1.4,10.0,13.2,2017,12
26,29,1,0,0,-7,0.0,20.0,0.0,0.6,12.8,8.4,3.6,2.6,5.6,3.0,1.2,1.0,12.6,13.2,2017,12
31,17,1,3,3,13,60.0,80.0,0.8,1.8,12.4,16.0,4.8,5.8,6.2,6.2,1.2,0.4,13.8,9.6,2017,12
32,4,2,1,0,1,20.0,20.0,0.6,0.8,11.8,9.8,4.4,3.4,5.0,2.4,1.0,1.4,13.2,19.2,2017,12
19,33,2,4,0,-5,40.0,20.0,1.2,1.0,13.2,10.4,3.4,3.4,4.2,2.8,0.4,1.6,7.4,14.0,2017,13
21,30,0,0,2,16,60.0,80.0,2.2,3.4,12.6,18.4,6.4,8.6,3.4,6.4,0.6,0.8,12.0,9.0,2017,13
4,31,0,0,2,-8,60.0,0.0,2.2,0.6,14.8,11.6,5.0,3.2,3.4,4.8,1.2,2.8,11.6,15.4,2017,19
7,32,0,0,1,6,20.0,0.0,0.8,0.8,10.2,10.6,2.0,2.6,3.2,4.0,1.6,1.8,14.2,14.8,2017,19
17,10,2,1,0,-10,40.0,40.0,1.8,1.0,17.2,8.6,6.6,2.4,3.8,5.2,1.0,2.4,7.2,19.6,2017,19
26,33,2,3,2,-3,0.0,20.0,0.0,0.8,17.0,9.8,3.8,2.8,7.6,2.0,0.6,2.0,9.8,17.0,2017,19
27,0,2,1,0,8,20.0,60.0,1.2,1.6,11.4,11.2,3.4,4.2,5.0,5.6,1.8,1.4,14.0,14.8,2017,19
29,19,0,0,4,9,60.0,20.0,1.2,0.6,10.0,8.8,3.2,2.8,8.6,4.4,0.8,0.8,11.8,13.4,2017,19
30,9,0,1,2,1,100.0,80.0,2.8,1.8,17.8,15.0,8.8,4.4,9.4,6.0,0.4,0.8,8.2,9.0,2017,20
18,11,1,1,1,-4,80.0,0.0,2.6,0.6,21.2,10.8,8.0,3.4,7.8,4.6,0.6,1.6,5.6,13.8,2017,21
4,18,0,1,2,6,40.0,60.0,1.8,2.6,13.6,17.2,4.2,5.8,4.6,8.6,1.6,0.8,13.4,8.8,2017,26
10,29,0,0,2,-1,20.0,20.0,1.2,0.6,12.4,7.2,3.6,2.4,7.8,2.2,1.6,0.6,10.0,16.6,2017,26
19,16,2,2,0,-6,60.0,20.0,2.0,1.4,14.0,6.8,4.0,2.6,5.2,3.8,0.4,1.8,8.6,17.4,2017,26
21,33,2,3,0,7,60.0,20.0,2.0,1.2,10.4,11.6,5.4,4.0,4.0,2.4,0.8,2.0,12.8,15.6,2017,26
9,11,2,2,0,-6,80.0,0.0,3.6,0.6,21.8,10.4,7.4,3.0,8.2,4.2,1.8,1.2,8.0,15.6,2017,27
17,0,2,4,0,-1,40.0,60.0,1.4,1.6,19.8,12.6,8.0,4.8,4.2,5.8,0.8,1.0,6.2,13.6,2017,27
30,7,1,1,1,-14,80.0,40.0,2.6,1.4,19.0,10.6,8.8,3.8,11.2,4.0,0.6,1.4,8.4,18.6,2017,27
32,27,1,1,1,-3,20.0,20.0,0.2,0.6,12.6,12.2,4.0,2.4,5.8,6.6,0.8,1.2,12.8,10.4,2017,27
0,4,2,3,0,-4,100.0,20.0,2.4,0.8,20.2,9.2,8.2,3.2,9.4,2.2,0.8,1.6,10.2,19.6,2017,9
11,30,0,0,3,5,80.0,80.0,1.8,3.2,15.4,18.4,5.6,8.2,5.4,6.4,1.2,0.6,10.6,9.4,2017,9
16,9,0,1,2,11,60.0,80.0,1.8,1.8,15.4,12.8,5.4,3.4,6.8,4.4,1.4,0.8,14.0,11.6,2017,9
18,17,2,5,0,-1,60.0,80.0,2.2,2.2,20.4,16.2,7.8,6.0,7.8,5.2,0.6,0.8,5.8,8.8,2017,9
26,31,0,0,2,-9,20.0,20.0,0.6,1.0,17.6,13.8,4.4,4.2,7.8,4.8,1.0,2.0,11.2,12.8,2017,9
27,19,1,2,2,7,40.0,20.0,1.2,1.0,12.6,9.8,4.0,3.2,4.4,4.8,1.4,0.8,13.6,13.0,2017,9
7,10,2,1,0,2,20.0,20.0,0.8,0.6,11.6,7.8,1.6,2.0,3.6,5.0,1.4,2.4,12.0,19.4,2017,10
29,21,0,0,1,-3,60.0,0.0,1.2,1.0,8.2,9.2,2.8,3.8,7.0,3.8,1.6,1.8,13.6,11.0,2017,10
10,26,0,0,1,6,20.0,40.0,0.8,1.0,12.6,9.2,3.4,2.8,6.4,4.6,1.6,1.0,10.2,16.2,2017,16
17,7,1,1,1,-12,60.0,40.0,1.8,1.6,19.4,11.8,8.4,4.0,3.6,4.8,0.4,1.6,6.4,21.8,2017,16
21,27,2,2,1,5,60.0,20.0,2.0,0.8,11.2,12.4,5.6,2.4,4.8,6.4,0.8,1.2,12.2,11.0,2017,16
30,29,1,0,0,-13,60.0,40.0,2.0,1.0,20.8,7.8,8.6,2.8,11.8,1.8,0.8,0.4,9.4,17.0,2017,16
31,18,0,0,6,14,20.0,80.0,0.8,2.8,9.4,17.6,3.2,6.0,3.8,7.8,1.8,0.6,14.0,8.6,2017,16
32,33,1,0,0,-1,20.0,20.0,0.4,0.8,11.2,11.8,3.2,4.0,6.4,3.2,0.8,2.2,14.0,16.0,2017,16
9,0,1,0,0,-4,80.0,40.0,3.2,1.2,22.0,11.8,7.4,4.0,8.2,5.6,1.4,1.6,7.0,14.6,2017,17
19,11,2,4,0,-1,80.0,0.0,2.2,0.4,14.8,9.6,4.8,2.2,5.8,3.8,0.2,1.4,8.6,15.6,2017,17
11,4,2,2,1,-2,60.0,20.0,1.0,0.4,15.4,9.2,4.4,3.2,6.0,2.4,1.4,1.8,12.4,19.0,2017,23
16,17,0,2,3,8,40.0,60.0,1.6,1.8,13.2,15.4,4.2,5.8,6.2,4.2,1.8,1.6,14.2,9.6,2017,23
18,10,2,5,0,-11,80.0,20.0,3.2,0.4,19.2,9.0,8.0,2.4,8.0,5.4,0.6,2.0,7.2,15.2,2017,23
26,19,0,0,1,2,20.0,20.0,0.6,1.4,16.6,12.8,4.0,4.6,7.6,6.2,1.0,1.2,11.4,11.2,2017,23
27,9,0,0,4,12,40.0,80.0,1.4,1.6,12.8,13.0,4.2,3.6,4.4,5.4,1.4,0.8,14.4,10.8,2017,23
29,31,0,1,2,-2,60.0,40.0,1.0,1.4,9.4,13.6,3.4,4.4,7.4,4.2,1.2,1.6,13.2,13.0,2017,23
33,30,0,2,3,9,60.0,80.0,0.8,3.6,14.2,17.8,4.0,8.6,5.8,4.8,0.8,0.6,11.0,10.6,2017,23
0,32,2,2,0,-5,100.0,20.0,2.8,1.2,21.2,10.4,9.0,2.8,9.0,4.8,0.8,2.0,10.2,15.8,2017,25
4,16,1,0,0,-3,40.0,20.0,1.4,1.2,12.0,8.4,3.2,2.6,4.6,4.0,1.6,1.8,15.0,19.4,2017,30
9,18,0,0,1,-2,60.0,80.0,2.6,3.4,20.4,19.6,6.8,7.0,7.6,8.4,1.4,0.6,8.8,8.4,2017,30
19,10,2,4,0,-8,80.0,0.0,2.6,0.0,16.2,8.6,5.6,1.8,6.4,5.2,0.2,2.8,9.0,17.4,2017,30
27,26,2,2,1,5,20.0,40.0,0.8,1.0,12.6,9.8,3.8,3.0,4.8,5.0,2.0,1.0,13.0,15.6,2017,30
32,31,1,2,2,-7,20.0,60.0,0.4,1.8,11.0,12.4,3.0,3.8,6.0,4.8,0.6,1.2,12.8,12.8,2017,30
33,29,2,1,0,-4,40.0,40.0,1.0,1.0,13.4,6.0,3.6,2.0,5.8,1.6,1.4,0.2,13.2,19.2,2017,30
11,7,0,0,1,-9,60.0,40.0,0.8,1.6,12.0,10.2,3.8,3.6,5.6,3.8,1.4,1.2,11.4,23.0,2017,1
21,17,1,1,1,14,80.0,60.0,2.2,2.2,13.0,17.0,5.6,6.6,5.2,4.6,0.8,2.0,13.0,10.6,2017,1
7,33,1,1,1,5,20.0,20.0,0.8,0.8,10.4,11.2,2.0,3.4,3.6,3.2,1.0,2.2,13.0,13.4,2017,14
10,9,2,2,1,13,20.0,100.0,0.8,2.4,14.2,13.4,3.8,4.4,7.0,4.8,1.6,0.4,9.2,11.6,2017,14
17,19,1,0,0,-2,60.0,40.0,1.8,1.6,23.6,12.6,10.0,4.6,5.2,5.2,0.2,0.8,6.0,12.2,2017,14
18,27,2,7,2,-10,80.0,20.0,3.2,1.0,19.0,13.2,7.4,2.6,7.8,6.6,0.6,1.2,7.2,11.8,2017,14
30,4,2,1,0,-7,40.0,20.0,1.2,0.6,21.2,9.8,7.4,3.8,11.4,3.4,0.8,1.4,9.2,16.6,2017,14
31,0,2,2,1,12,0.0,40.0,0.6,1.2,7.8,11.6,2.0,3.6,3.2,4.8,3.0,1.2,17.0,13.2,2017,14
26,21,1,2,2,-10,20.0,20.0,0.6,0.6,16.0,12.2,3.6,4.8,7.8,5.0,1.2,0.8,11.0,7.8,2017,15
16,32,1,1,1,2,20.0,20.0,1.4,0.8,13.4,9.6,4.6,2.8,4.8,4.0,2.4,2.0,16.0,16.2,2017,16
9,31,2,4,2,-16,40.0,60.0,1.8,2.2,16.4,12.6,5.4,4.0,6.8,4.4,1.0,1.4,10.4,11.6,2017,21
18,7,2,3,0,-13,80.0,40.0,4.2,1.4,19.6,9.4,8.6,3.4,7.0,3.6,0.8,1.2,6.4,24.6,2017,21
21,10,2,1,0,4,60.0,0.0,2.2,0.0,12.6,8.8,5.8,1.6,4.6,5.6,1.0,2.6,14.6,15.8,2017,21
26,32,2,1,0,-2,20.0,20.0,1.0,0.8,15.6,9.6,2.8,2.6,7.6,4.0,1.4,1.6,12.0,14.2,2017,21
27,4,0,1,2,4,40.0,0.0,1.2,0.4,12.2,7.8,4.2,2.6,4.8,3.4,2.2,1.6,14.8,16.8,2017,21
29,16,0,1,2,3,40.0,0.0,1.0,1.0,9.0,8.8,2.6,2.6,5.4,3.8,1.6,1.8,12.8,20.0,2017,21
11,0,0,2,5,2,60.0,20.0,0.8,1.0,14.2,11.2,3.8,4.0,7.0,4.8,1.0,1.6,10.2,12.6,2017,22
30,17,2,4,1,-2,40.0,40.0,1.0,2.2,20.8,18.0,6.4,5.4,10.4,4.6,0.8,2.2,7.8,10.4,2017,22
0,29,2,2,1,-10,100.0,40.0,2.8,0.8,20.4,4.8,9.2,1.4,7.2,1.4,0.8,0.2,10.2,18.6,2017,28
4,9,0,0,1,8,40.0,80.0,1.0,2.0,13.4,14.2,3.6,4.4,6.0,5.6,1.2,0.8,13.8,12.0,2017,28
10,33,1,2,2,3,40.0,0.0,1.2,0.6,14.0,10.0,3.8,3.8,5.2,3.0,1.4,2.2,10.4,15.6,2017,28
19,30,2,1,0,4,100.0,100.0,3.2,3.8,17.4,16.2,5.8,7.6,6.6,4.6,0.0,0.6,7.8,8.8,2017,28
31,27,0,0,1,4,20.0,20.0,1.0,1.0,8.2,11.4,2.0,2.2,3.0,5.2,3.0,2.2,16.4,13.4,2017,28
32,18,0,2,3,7,20.0,100.0,0.8,3.2,9.6,18.6,3.0,7.4,6.4,7.8,0.8,0.2,14.6,6.4,2017,28
16,11,2,2,0,5,20.0,0.0,1.4,0.6,13.2,11.2,4.2,3.6,4.8,2.4,1.4,2.2,11.8,16.4,2017,29
7,21,2,1,0,-2,20.0,20.0,0.6,0.6,11.6,14.8,2.2,5.2,4.0,5.8,0.8,0.8,12.4,7.6,2017,30
13,32,2,1,0,8,40.0,20.0,0.8,0.6,9.8,7.8,3.2,2.0,5.6,3.8,1.2,1.4,10.4,15.8,2017,4
21,4,0,0,1,9,60.0,20.0,1.4,0.6,10.2,7.2,4.4,2.4,4.6,3.8,0.8,1.6,13.2,14.6,2017,4
26,7,0,0,1,-8,40.0,40.0,1.2,1.2,13.8,7.8,3.6,2.8,6.6,4.4,1.4,1.4,12.6,24.0,2017,4
27,16,1,2,2,1,40.0,20.0,1.2,1.2,12.2,9.2,3.8,3.0,5.0,4.4,1.8,1.6,14.2,20.4,2017,4
29,6,0,0,1,-3,20.0,20.0,0.8,0.8,10.4,9.2,3.0,2.4,5.4,5.0,1.8,1.2,11.8,15.6,2017,4
33,17,0,1,4,7,40.0,20.0,1.0,1.6,12.8,15.2,3.2,4.6,6.0,4.4,2.0,3.0,12.8,11.2,2017,4
9,19,2,1,0,-5,40.0,40.0,1.6,1.6,13.6,11.8,5.4,4.8,5.8,6.0,1.2,0.8,12.2,10.8,2017,5
11,31,2,3,2,-10,40.0,60.0,1.0,2.0,12.8,14.0,3.2,4.4,5.2,5.0,2.0,1.4,13.4,9.6,2017,5
18,0,2,3,1,-2,80.0,20.0,4.2,1.2,18.4,15.2,8.6,5.6,6.4,5.0,0.6,1.8,6.6,12.2,2017,5
30,10,2,1,0,-12,40.0,0.0,1.4,0.0,20.8,9.6,6.2,1.4,9.4,5.4,0.8,2.4,8.6,15.4,2017,5
0,30,2,2,0,3,100.0,80.0,2.6,2.4,20.4,15.0,8.4,5.6,7.4,4.6,0.8,0.6,6.6,9.0,2017,18
4,13,2,4,0,-9,20.0,20.0,0.6,0.6,11.2,7.0,2.6,2.4,5.6,4.2,1.2,1.4,14.6,12.2,2017,18
7,29,2,2,0,1,40.0,20.0,0.6,0.6,12.2,5.0,3.0,1.2,4.6,1.0,0.4,0.6,12.0,19.4,2017,18
10,11,1,2,2,7,20.0,0.0,0.8,0.4,15.4,10.0,4.8,2.6,6.8,3.2,1.8,2.0,9.8,14.8,2017,18
16,18,0,0,2,9,40.0,100.0,1.6,2.8,10.8,18.6,3.8,6.6,3.6,7.2,1.2,0.6,13.0,6.4,2017,18
17,26,2,3,0,-4,60.0,40.0,1.8,1.0,22.2,12.0,9.0,3.0,7.2,5.0,0.2,0.8,4.8,13.6,2017,18
19,21,2,4,1,-12,100.0,20.0,3.0,0.6,17.8,15.4,6.0,5.6,7.2,5.4,0.0,1.0,9.2,9.6,2017,18
32,9,0,0,4,9,20.0,80.0,1.2,2.0,9.4,13.0,3.4,4.4,5.6,5.0,1.2,0.8,12.8,12.0,2017,18
31,33,2,2,0,6,20.0,0.0,1.0,1.0,9.6,9.4,1.4,4.0,3.8,3.2,2.2,1.8,14.6,15.0,2017,19
6,27,1,2,2,5,40.0,20.0,1.2,1.0,8.8,9.8,3.2,2.0,3.2,3.4,1.0,2.2,12.4,13.2,2017,20
33,16,1,1,1,-1,40.0,20.0,1.2,1.0,12.0,10.8,2.8,3.2,5.6,5.6,2.0,1.2,10.6,17.2,2017,24
10,27,2,2,1,1,20.0,20.0,1.2,1.4,15.8,10.6,5.4,3.0,6.2,3.4,1.6,2.4,9.8,13.2,2017,25
17,9,1,1,1,3,60.0,80.0,2.2,2.4,21.8,13.4,8.0,5.4,8.4,5.2,0.2,0.6,5.0,9.8,2017,25
19,6,2,1,0,-12,100.0,40.0,3.0,1.0,16.6,9.2,6.2,2.4,7.2,6.0,0.2,0.8,9.8,15.2,2017,25
21,31,0,0,3,1,60.0,40.0,1.4,2.0,12.2,12.4,4.6,3.6,5.8,5.0,0.6,2.0,12.8,10.4,2017,25
29,4,1,0,0,6,20.0,40.0,0.8,0.8,11.6,8.6,3.2,3.2,6.4,5.2,1.2,1.4,9.4,14.6,2017,25
30,32,1,1,1,-8,60.0,0.0,1.4,0.4,19.6,8.0,5.4,2.4,8.6,3.8,0.4,1.6,9.0,13.2,2017,25
7,0,0,0,1,11,60.0,20.0,1.0,1.4,11.4,12.8,4.4,5.0,5.2,4.2,0.2,2.2,13.0,11.8,2017,26
13,18,0,1,2,15,40.0,100.0,0.8,2.8,9.8,18.2,3.2,6.6,4.8,6.6,1.2,0.6,9.6,5.6,2017,26
26,11,2,4,1,1,20.0,0.0,0.6,0.6,13.6,10.2,3.2,3.2,7.0,3.8,1.2,2.2,10.4,14.2,2017,26
6,10,1,0,0,4,40.0,0.0,1.6,0.0,9.4,11.0,3.4,1.8,3.8,6.8,1.0,2.4,12.2,13.2,2017,28
16,30,2,2,1,10,20.0,60.0,1.2,2.0,8.4,14.2,3.0,5.2,2.6,4.0,1.6,1.0,14.4,10.6,2017,28
31,19,0,2,4,11,40.0,20.0,0.8,0.8,11.2,10.4,2.0,3.6,3.8,6.4,1.6,1.0,13.8,13.2,2017,28
32,21,1,2,2,-8,0.0,20.0,1.0,0.8,7.6,15.2,2.6,5.6,4.6,5.6,2.0,1.6,13.2,11.4,2017,28
0,13,2,5,0,-13,100.0,0.0,2.2,0.0,17.8,9.4,7.4,1.8,7.0,4.6,0.2,2.2,8.2,11.6,2017,29
4,7,0,1,2,-7,40.0,40.0,1.4,0.8,12.2,6.8,3.2,2.0,5.6,3.6,0.8,1.0,14.8,22.8,2017,29
9,29,2,1,0,-14,60.0,20.0,1.4,0.6,13.4,6.8,5.8,1.4,5.0,2.2,0.6,1.0,12.2,16.8,2017,29
11,33,2,4,0,-4,40.0,0.0,1.4,0.6,13.0,8.2,3.4,3.6,4.4,3.0,2.4,1.6,13.8,15.6,2017,29
18,26,2,2,1,-5,100.0,20.0,4.6,0.6,16.4,10.2,8.4,2.2,6.0,4.8,0.6,1.2,6.4,15.0,2017,29
27,17,0,0,3,9,20.0,40.0,1.4,1.8,12.2,15.4,4.4,5.0,5.4,4.4,2.2,2.6,13.4,10.6,2017,29
0,19,0,1,3,-1,100.0,40.0,2.6,1.2,18.6,9.8,7.0,3.4,6.4,5.2,0.2,1.0,8.2,13.6,2017,2
6,17,0,1,5,14,20.0,60.0,1.0,2.4,9.0,16.2,3.0,5.8,5.4,5.6,0.8,1.6,11.8,10.0,2017,2
9,21,2,3,1,-17,60.0,0.0,1.2,1.0,14.0,14.8,6.4,4.8,6.8,5.8,0.6,2.0,11.2,11.0,2017,2
11,13,2,2,0,-11,60.0,0.0,2.2,0.0,12.2,8.8,4.2,1.8,3.4,4.4,1.8,2.8,12.2,12.0,2017,2
16,7,2,1,0,-4,40.0,60.0,1.4,1.0,8.2,6.2,3.4,2.2,3.0,3.4,1.4,1.0,14.8,19.2,2017,2
27,29,2,2,1,-2,20.0,0.0,1.0,0.2,12.2,5.8,3.6,0.8,5.4,2.2,2.4,1.2,12.6,17.8,2017,2
31,30,1,1,1,15,40.0,40.0,1.2,1.6,12.0,14.8,2.6,5.2,4.2,5.2,2.4,1.4,13.6,9.6,2017,2
32,10,1,0,0,-4,0.0,0.0,1.2,0.0,7.2,8.4,3.0,1.6,2.8,5.2,2.2,2.2,12.8,14.4,2017,2
4,26,1,1,1,1,40.0,20.0,1.4,0.8,12.4,10.4,3.0,2.0,6.0,5.0,0.8,1.6,13.0,17.0,2017,3
18,33,2,2,1,-8,100.0,0.0,4.0,0.6,19.0,8.0,9.4,3.6,5.6,3.2,0.8,1.8,5.8,14.0,2017,3
7,31,2,1,0,-1,40.0,40.0,0.8,2.2,12.2,12.4,4.4,3.8,5.6,4.8,0.4,2.0,11.8,11.0,2017,9
10,4,1,2,2,5,40.0,40.0,1.6,0.8,14.6,9.0,5.8,3.8,7.0,5.6,1.4,0.8,10.2,13.2,2017,9
13,6,2,2,0,0,40.0,40.0,1.0,1.0,7.4,7.6,2.0,2.4,4.4,3.8,1.6,1.0,11.2,16.6,2017,9
21,16,0,2,3,6,40.0,20.0,0.8,1.2,11.4,10.0,3.4,2.8,5.6,6.0,1.2,1.0,13.6,14.4,2017,9
29,32,2,1,0,5,20.0,0.0,0.8,0.4,11.6,6.6,2.6,2.2,5.8,2.6,1.0,1.2,8.0,15.6,2017,9
30,27,2,5,1,-11,60.0,20.0,1.4,1.4,18.8,9.2,5.4,3.2,8.2,3.0,0.4,2.6,7.4,13.2,2017,9
33,9,2,1,0,10,20.0,60.0,1.0,2.2,9.8,12.4,3.0,4.8,4.6,5.0,2.2,0.6,10.0,11.4,2017,9
17,11,1,1,1,-3,40.0,0.0,1.6,0.8,21.4,9.8,6.8,3.6,9.0,3.6,0.4,2.6,5.6,14.0,2017,10
19,18,0,1,2,3,100.0,100.0,2.8,2.8,15.2,17.2,5.6,6.0,6.4,7.0,0.2,0.6,9.2,4.6,2017,10
26,0,1,1,1,3,40.0,40.0,1.4,1.6,15.2,14.6,4.0,5.4,7.0,4.6,1.0,1.4,9.0,9.8,2017,10
7,27,2,1,0,3,60.0,20.0,1.0,1.4,12.8,7.4,4.8,3.0,5.6,3.2,0.4,3.2,12.2,14.4,2017,12
10,31,2,2,1,-3,40.0,20.0,2.0,1.8,16.6,13.0,6.8,3.4,7.2,5.0,1.6,2.0,9.8,10.6,2017,12
13,9,0,1,3,17,60.0,40.0,1.2,1.4,8.2,14.8,2.6,4.4,4.4,5.6,1.4,0.8,10.6,9.8,2017,12
17,32,1,0,0,-6,40.0,0.0,1.6,0.4,19.0,6.6,5.6,1.8,9.0,2.4,0.4,1.0,5.2,16.0,2017,13
19,4,2,1,0,-3,80.0,40.0,2.2,1.0,13.6,9.6,5.2,4.0,6.0,5.0,0.6,0.8,10.6,15.6,2017,13
21,11,0,0,1,11,20.0,0.0,0.8,1.0,10.6,9.0,3.6,3.4,5.4,3.6,1.6,2.0,13.6,15.4,2017,13
26,16,0,1,4,-4,40.0,40.0,1.6,1.6,13.6,10.6,3.8,3.6,6.2,6.2,1.0,1.2,9.4,13.4,2017,13
29,18,0,0,4,12,40.0,100.0,0.8,2.0,13.2,14.4,2.6,5.4,6.0,6.4,0.6,0.8,7.8,4.8,2017,13
30,6,2,2,0,-16,80.0,40.0,2.4,0.8,17.6,7.2,6.0,2.4,8.4,3.2,0.6,1.0,7.4,17.4,2017,13
33,0,1,0,0,6,40.0,40.0,0.8,1.8,8.8,14.6,2.6,6.2,4.6,5.4,1.6,1.6,10.8,8.4,2017,13
0,21,2,1,0,-13,80.0,0.0,2.4,1.2,22.0,13.0,8.8,4.2,7.4,5.0,0.8,2.4,8.4,14.2,2017,16
6,7,1,0,0,2,0.0,60.0,1.0,0.8,8.8,8.0,2.8,2.2,5.4,4.4,1.8,1.0,10.8,15.4,2017,16
9,26,2,1,0,-7,80.0,0.0,1.8,0.8,16.0,10.8,7.4,2.0,8.0,4.8,0.8,1.8,10.6,17.4,2017,16
16,10,0,0,3,-2,60.0,0.0,1.2,0.0,9.0,9.4,2.6,2.0,4.4,6.2,0.8,1.2,13.0,13.4,2017,16
18,30,2,4,1,1,100.0,20.0,3.4,1.2,18.8,13.4,9.2,4.6,6.0,5.0,1.0,1.2,6.2,8.8,2017,16
27,33,0,0,3,2,40.0,0.0,1.4,0.8,11.6,7.6,3.8,4.2,4.8,3.4,1.8,2.2,13.2,17.6,2017,16
31,13,0,1,4,-1,40.0,0.0,1.4,0.0,11.8,8.0,2.8,2.0,5.0,4.6,1.4,3.2,9.6,12.2,2017,16
4,17,0,0,4,5,20.0,60.0,1.2,2.8,12.6,14.0,3.4,5.8,5.8,4.8,0.8,1.4,14.2,8.8,2017,17
32,19,0,1,2,4,0.0,40.0,1.2,1.6,10.0,9.6,4.0,3.4,3.0,4.6,2.2,1.2,13.0,17.4,2017,17
11,29,2,3,1,-8,60.0,0.0,2.2,0.4,11.0,7.0,4.2,1.4,3.0,3.2,1.6,1.6,11.6,14.6,2017,18
0,17,1,3,3,1,80.0,80.0,2.2,3.4,21.6,14.8,7.4,6.8,7.6,4.4,0.8,1.2,8.6,8.4,2017,22
6,31,2,1,0,1,0.0,20.0,0.8,1.6,8.8,11.4,2.6,3.2,5.6,5.0,1.6,2.0,10.4,11.6,2017,23
7,30,0,0,3,14,80.0,0.0,1.0,0.6,10.8,12.0,4.2,3.6,5.4,3.8,0.2,2.0,13.4,11.6,2017,23
11,9,1,0,0,6,80.0,60.0,2.8,1.8,8.8,14.2,4.8,4.4,2.4,4.6,1.6,0.6,12.2,8.4,2017,23
16,19,1,2,2,6,60.0,60.0,1.0,2.0,9.0,10.0,2.4,3.8,4.8,4.6,1.2,1.4,14.6,16.0,2017,23
18,4,2,4,0,-6,100.0,40.0,2.8,1.0,18.8,11.4,9.2,5.2,6.0,5.8,0.8,0.8,6.6,13.8,2017,23
26,13,1,1,1,-10,40.0,20.0,1.4,0.8,13.6,9.6,4.2,3.4,7.4,5.4,1.4,3.0,8.8,13.4,2017,23
27,32,2,3,1,3,20.0,0.0,1.0,0.2,11.6,6.8,2.6,1.8,5.2,3.6,2.2,0.8,11.8,16.6,2017,23
29,10,1,1,1,1,20.0,20.0,0.4,0.6,13.2,10.8,2.6,3.0,5.4,6.0,1.4,0.4,11.0,12.0,2017,23
33,21,0,2,3,-7,20.0,0.0,0.6,0.8,8.2,11.2,1.8,3.6,4.4,4.4,1.6,2.2,14.0,16.4,2017,23
4,33,1,3,3,-2,20.0,20.0,1.2,1.2,10.0,8.8,3.0,4.4,4.8,4.4,1.6,2.0,16.8,17.0,2017,26
9,6,2,2,0,-17,100.0,40.0,2.0,0.8,20.0,6.8,8.6,3.0,8.8,2.6,0.6,1.0,8.4,17.4,2017,26
13,27,1,1,1,5,60.0,20.0,1.4,1.0,8.4,9.2,2.8,4.2,3.8,4.0,1.2,2.0,10.2,12.4,2017,26
17,29,2,5,0,-11,40.0,0.0,1.6,0.6,18.0,7.4,5.6,1.8,8.6,3.6,0.4,2.0,5.2,15.2,2017,26
19,7,1,2,2,-10,80.0,40.0,1.6,0.6,11.8,9.2,4.2,3.0,5.6,4.2,0.6,1.0,12.2,13.2,2017,26
30,26,2,5,2,-6,80.0,0.0,2.6,0.6,19.0,7.8,6.4,1.8,8.6,4.4,0.6,1.6,7.8,18.8,2017,26
31,16,2,2,1,5,20.0,60.0,1.2,2.4,12.2,12.2,3.0,5.6,6.2,7.0,2.0,1.4,10.8,12.0,2017,26
32,11,1,0,0,3,0.0,20.0,1.0,1.0,10.6,7.8,4.2,3.0,2.8,3.6,2.2,1.8,11.6,16.2,2017,26
